id,date,news,label,pct_change,preprocessed_text,topic_id,topic_label
nifty_30,2010-03-03,"STOCKS NEWS EUROPE-USG down, no div; Randstad up on Adecco",Neutral,0.003,"stocks news europe-usg down, no div; randstad up on adecco",17,european_european shares_european stocks
nifty_30,2010-03-03,HK stocks slip led by China Mobile; China mkt up,Neutral,0.003,hk stocks slip led by china mobile; china mkt up,12,kong_hong_hong kong
nifty_30,2010-03-03,"Commtouch to Present at the 22nd Roth Capital OC Growth Stock Conference on Wednesday, March 17, 2010",Neutral,0.003,"commtouch to present at the 22nd roth capital oc growth stock conference on wednesday, march 17, 2010",1,present_conference_investor
nifty_30,2010-03-03, ENVIRON Attracts Key Consultants to Climate Change & Sustainability Practice,Neutral,0.003,environ attracts key consultants to climate change & sustainability practice,19,carbon_solar_climate
nifty_30,2010-03-03,"HIGHLIGHTS-EU's Barroso on growth, jobs strategy",Neutral,0.003,"highlights-eu barroso on growth, jobs strategy",5,ecb_eurozone_zone
nifty_30,2010-03-03,Hopes for global carbon market dim,Neutral,0.003,hopes for global carbon market dim,19,carbon_solar_climate
nifty_30,2010-03-03,"MetroPCS Communications, Inc. to Present at Raymond James Investor Conference",Neutral,0.003,"metropcs communications, inc. to present at raymond james investor conference",1,present_conference_investor
nifty_30,2010-03-03,Openwave Appoints New Chief Financial Officer,Neutral,0.003,openwave appoints new chief financial officer,3,officer_appoints_chief
nifty_30,2010-03-03,"Sophos CEO, Raymond James Financial CISO and Forrester Research VP Participate in RSA 2010 Panel Discussion, How CISOs Best Adapt to Major Shifts in IT",Neutral,0.003,"sophos ceo, raymond james financial ciso and forrester research vp participate in rsa 2010 panel discussion, how cisos best adapt to major shifts in it",0,security_cloud_cyber
nifty_30,2010-03-03,STOCKS NEWS EUROPE-Sarasin rises over 5 percent on strong FY,Neutral,0.003,stocks news europe-sarasin rises over 5 percent on strong fy,17,european_european shares_european stocks
nifty_30,2010-03-03," DineEquity, Inc. Provides Financial Performance Guidance for Fiscal 2010",Neutral,0.003,"dineequity, inc. provides financial performance guidance for fiscal 2010",11,earnings release_release_quarter earnings
nifty_30,2010-03-03,German govt moves to improve investor protection,Neutral,0.003,german govt moves to improve investor protection,5,ecb_eurozone_zone
nifty_30,2010-03-03, 3PAR to Present at Investor Conferences,Neutral,0.003,3par to present at investor conferences,1,present_conference_investor
nifty_30,2010-03-03,"SinoHub Completes Private Offering, Raising $4.9 Million to Fund Expanding Growth Opportunities",Neutral,0.003,"sinohub completes private offering, raising $4.9 million to fund expanding growth opportunities",16,ipo_yuan_mln yuan
nifty_30,2010-03-03,Open Identity Exchange Formed to Build Trust in Online Identity Management,Neutral,0.003,open identity exchange formed to build trust in online identity management,0,security_cloud_cyber
nifty_30,2010-03-03,Cloudmark Secures $23 Million in Growth Equity Funding from Summit Partners and Nokia Growth Partners,Neutral,0.003,cloudmark secures $23 million in growth equity funding from summit partners and nokia growth partners,9,secures_series_funding
nifty_30,2010-03-03,RSAÂ® Conference 2010 Honors Information Security and Cryptography Experts with 13th Annual Awards Program,Neutral,0.003,rsa conference 2010 honors information security and cryptography experts with 13th annual awards program,0,security_cloud_cyber
nifty_30,2010-03-03,datango Reports Strong Momentum in Third Quarter and New Product Release,Neutral,0.003,datango reports strong momentum in third quarter and new product release,11,earnings release_release_quarter earnings
nifty_30,2010-03-03, Cloudmark(R) Secures $23 Million in Growth Equity Funding From Summit Partners and Nokia Growth Partners,Neutral,0.003,cloudmark r secures $23 million in growth equity funding from summit partners and nokia growth partners,9,secures_series_funding
nifty_30,2010-03-03,Red Hat Enterprise MRG and the AMQP Open Standard Improve Risk Management Functionalities for Deutsche BÃ¶rse,Neutral,0.003,red hat enterprise mrg and the amqp open standard improve risk management functionalities for deutsche b rse,0,security_cloud_cyber
nifty_30,2010-03-03,"Ebix 2009 Fourth Quarter and Full Year Earnings Conference Call Monday, March 8, 2010 @ 11 am EST",Neutral,0.003,"ebix 2009 fourth quarter and full year earnings conference call monday, march 8, 2010 11 am est",8,2012 results_2011 results_fourth quarter
nifty_30,2010-03-03,Huntkey Show at CeBIT a Great Success,Neutral,0.003,huntkey show at cebit a great success,1,present_conference_investor
nifty_30,2010-03-03,European shares edge down; U.S. jobs data eyed,Neutral,0.003,european shares edge down; u.s. jobs data eyed,17,european_european shares_european stocks
nifty_30,2010-03-03,inContact to Present at the ROTH Capital Partners 22nd Annual Growth Stock Conference,Neutral,0.003,incontact to present at the roth capital partners 22nd annual growth stock conference,1,present_conference_investor
nifty_30,2010-03-03, Alien Technology(R) Secures $10.9 Million in New Round of Funding,Neutral,0.003,alien technology r secures $10.9 million in new round of funding,9,secures_series_funding
nifty_30,2010-03-03, Advent Unveils Most Extensive Release of Advent Portfolio Exchange(R) to Date,Neutral,0.003,advent unveils most extensive release of advent portfolio exchange r to date,11,earnings release_release_quarter earnings
nifty_30,2010-03-03,PAREXEL International to Present at Raymond James 31st Annual Institutional Investors Conference,Neutral,0.003,parexel international to present at raymond james 31st annual institutional investors conference,1,present_conference_investor
nifty_30,2010-03-03,Climate finance key for Cancun talks: U.N. chief,Neutral,0.003,climate finance key for cancun talks: u.n. chief,19,carbon_solar_climate
nifty_30,2010-03-03,"People's United Financial, Inc. to Present at Raymond James Institutional Investor Conference",Neutral,0.003,"people united financial, inc. to present at raymond james institutional investor conference",1,present_conference_investor
nifty_30,2010-03-03,Dendreon Announces Webcast Presentations at Upcoming Investor Conferences,Neutral,0.003,dendreon announces webcast presentations at upcoming investor conferences,1,present_conference_investor
nifty_30,2010-03-03,EZchip to Present at the Jefferies Global Technology Conference and the Roth Capital Growth Stock Conference,Neutral,0.003,ezchip to present at the jefferies global technology conference and the roth capital growth stock conference,1,present_conference_investor
nifty_30,2010-03-03,No Money Down Solar is Now Available Online:,Neutral,0.003,no money down solar is now available online:,19,carbon_solar_climate
nifty_30,2010-03-03,"Vanguard Natural Resources Reports Record Adjusted EBITDA, Production and Proved Reserves for 2009 and Provides Positive Outlook on 2010",Neutral,0.003,"vanguard natural resources reports record adjusted ebitda, production and proved reserves for 2009 and provides positive outlook on 2010",14,fy_ebitda_euros
nifty_30,2010-03-03,CapitalSource to Participate in the 2010 Citi Financial Services Conference,Neutral,0.003,capitalsource to participate in the 2010 citi financial services conference,1,present_conference_investor
nifty_30,2010-03-03,VIVUS to Present at Two Upcoming Investor Conferences,Neutral,0.003,vivus to present at two upcoming investor conferences,1,present_conference_investor
nifty_30,2010-03-03,"MMI Investments, L.P. Demands DHT Holdings, Inc. Reinstate Its Dividend and Strengthen Its Board",Neutral,0.003,"mmi investments, l.p. demands dht holdings, inc. reinstate its dividend and strengthen its board",10,dividend_quarterly dividend_declares
nifty_30,2010-03-03,Zions Bancorporation to Present at the Citi 2010 Financial Services Conference,Neutral,0.003,zions bancorporation to present at the citi 2010 financial services conference,1,present_conference_investor
nifty_30,2010-03-03,Edgewater Reports 2009 Financial Results,Neutral,0.003,edgewater reports 2009 financial results,8,2012 results_2011 results_fourth quarter
nifty_30,2010-03-03,WaferGen to Present at Wall Street Analyst Forum; Presentation to be Webcast,Neutral,0.003,wafergen to present at wall street analyst forum; presentation to be webcast,1,present_conference_investor
nifty_30,2010-03-03,Panda Security and Defence Intelligence Coordinate Massive Botnet Shutdown with International Law Enforcement,Neutral,0.003,panda security and defence intelligence coordinate massive botnet shutdown with international law enforcement,0,security_cloud_cyber
nifty_30,2010-03-03,PDI to Present at the ROTH Capital Partners 22nd Annual OC Growth Stock Conference,Neutral,0.003,pdi to present at the roth capital partners 22nd annual oc growth stock conference,1,present_conference_investor
nifty_30,2010-03-03,AppDynamics Taps Industry Veteran Frank Swain as Senior Vice President of Worldwide Sales,Neutral,0.003,appdynamics taps industry veteran frank swain as senior vice president of worldwide sales,3,officer_appoints_chief
nifty_30,2010-03-03,UPDATE 1-Brazil's Braskem Q4 loss narrows on forex gains,Neutral,0.003,brazil braskem q4 loss narrows on forex gains,13,brazil_petrobras_brazilian
nifty_30,2010-03-03,"McRae Industries, Inc. Dividend Declared",Neutral,0.003,"mcrae industries, inc. dividend declared",10,dividend_quarterly dividend_declares
nifty_30,2010-03-03,Goodrich to Address Goldman Sachs Industrials Unscripted Conference,Neutral,0.003,goodrich to address goldman sachs industrials unscripted conference,1,present_conference_investor
nifty_30,2010-03-03,GEO Semiconductor Announces Equity Investment by Jupiter Systems and Strategic Partnership,Neutral,0.003,geo semiconductor announces equity investment by jupiter systems and strategic partnership,9,secures_series_funding
nifty_30,2010-03-03,China Kangtai Cactus Biotech Announces Preliminary FY 2009 Results and Forecasts FY 2010 Guidance,Neutral,0.003,china kangtai cactus biotech announces preliminary fy 2009 results and forecasts fy 2010 guidance,8,2012 results_2011 results_fourth quarter
nifty_30,2010-03-03,Safeway Inc. Holds 2010 Investor Conference,Neutral,0.003,safeway inc. holds 2010 investor conference,1,present_conference_investor
nifty_30,2010-03-03,American Equity to Present at Raymond James 31st Annual Institutional Investors Conference,Neutral,0.003,american equity to present at raymond james 31st annual institutional investors conference,1,present_conference_investor
nifty_30,2010-03-03,Cyber-Ark Expands RSA Secured Partner Program Certification Status,Neutral,0.003,cyber-ark expands rsa secured partner program certification status,0,security_cloud_cyber
nifty_30,2010-03-03,21st Century Holding Company Declares Regular Quarterly Dividend,Neutral,0.003,21st century holding company declares regular quarterly dividend,10,dividend_quarterly dividend_declares
nifty_30,2010-03-03,HEADLINE STOCKS-U.S. small/midcap stocks to watch on March 3,Neutral,0.003,headline stocks-u.s. small midcap stocks to watch on march 3,2,analyst_technical_updates
nifty_30,2010-03-03,CCC Information Services Inc. Releases 2010 Edition of CCC Crash Course,Neutral,0.003,ccc information services inc. releases 2010 edition of ccc crash course,0,security_cloud_cyber
nifty_30,2010-03-03,Irdeto's Cloakware Password Authority Sets Decisive Security Industry Standards,Neutral,0.003,irdeto cloakware password authority sets decisive security industry standards,0,security_cloud_cyber
nifty_30,2010-03-03,Strategas Establishes Agency Equity Trading Desk; Hires Senior Salesman Patrick Alwell as Director,Neutral,0.003,strategas establishes agency equity trading desk; hires senior salesman patrick alwell as director,3,officer_appoints_chief
nifty_30,2010-03-03,Laurus Technologies Launches Customer Portal for Improved Information Technology Asset Management,Neutral,0.003,laurus technologies launches customer portal for improved information technology asset management,0,security_cloud_cyber
nifty_30,2010-03-03,Fed's Rosengren: Low interest rates appropriate now,Neutral,0.003,fed rosengren: low interest rates appropriate now,7,fed_yellen_rate
nifty_30,2010-03-03,Citi is Cracking [the mobile] Code - Exclusive PYMNTS.com Interview,Neutral,0.003,citi is cracking the mobile code - exclusive pymnts.com interview,1,present_conference_investor
nifty_30,2010-03-03,Sorrento Pacific Financial Adds Senior Vice President Bob Spadafora,Neutral,0.003,sorrento pacific financial adds senior vice president bob spadafora,3,officer_appoints_chief
nifty_30,2010-03-03,Business Owners Can Save Money with the TXU Energy iThermostat,Neutral,0.003,business owners can save money with the txu energy ithermostat,19,carbon_solar_climate
nifty_30,2010-03-03," Cenzic Enhances Flagship Web Security Offering for Open Integration With Enterprise Applications, Enhanced Usability",Neutral,0.003,"cenzic enhances flagship web security offering for open integration with enterprise applications, enhanced usability",0,security_cloud_cyber
nifty_30,2010-03-03,Braskem Announces EBITDA of R$ 2.5 Billion in 2009,Neutral,0.003,braskem announces ebitda of r$ 2.5 billion in 2009,14,fy_ebitda_euros
nifty_30,2010-03-03,"ParkerVision, Inc. to Present at ROTH 22nd Annual OC Growth Stock Conference",Neutral,0.003,"parkervision, inc. to present at roth 22nd annual oc growth stock conference",1,present_conference_investor
nifty_30,2010-03-03,PNC Executive to Speak at Citigroup Investor Conference,Neutral,0.003,pnc executive to speak at citigroup investor conference,1,present_conference_investor
nifty_30,2010-03-03,Equifax Helps Launch Open Identity Exchange,Neutral,0.003,equifax helps launch open identity exchange,0,security_cloud_cyber
nifty_30,2010-03-03, ANADIGICS Announces March Investor Conferences,Neutral,0.003,anadigics announces march investor conferences,1,present_conference_investor
nifty_30,2010-03-03, Secure Designs Signs With ZixCorp to Offer Managed Email Encryption  Services to Small and Mid-Sized Businesses,Neutral,0.003,secure designs signs with zixcorp to offer managed email encryption services to small and mid-sized businesses,0,security_cloud_cyber
nifty_30,2010-03-03,"Burford Group, Market Leader in Dispute Funding, Continues Expansion",Neutral,0.003,"burford group, market leader in dispute funding, continues expansion",9,secures_series_funding
